data_id,site_id,data_name,EAC,GI,TM,the_date,hour,month,day
551752,39,CPC_D414Z01.xlsx,10.529,591.033333333333,41.1833333333333,2019-07-02,12,7,2
551753,39,CPC_D414Z01.xlsx,11.484,672.216666666667,44.9666666666667,2019-07-02,13,7,2
551754,39,CPC_D414Z01.xlsx,8.594,479.633333333333,42.2166666666667,2019-07-02,14,7,2
551755,39,CPC_D414Z01.xlsx,7.691,393.916666666667,38.75,2019-07-02,15,7,2
551756,39,CPC_D414Z01.xlsx,5.70100000000001,287.316666666667,37.25,2019-07-02,16,7,2
551757,39,CPC_D414Z01.xlsx,2.139,108.183333333333,33.45,2019-07-02,17,7,2
551758,39,CPC_D414Z01.xlsx,0.303000000000011,17.7,31.25,2019-07-02,18,7,2
551760,39,CPC_D414Z01.xlsx,0.077,5.66666666666667,25.3333333333333,2019-07-03,5,7,3
551761,39,CPC_D414Z01.xlsx,1.352,65.5,26.9166666666667,2019-07-03,6,7,3
551762,39,CPC_D414Z01.xlsx,2.428,111.65,30.6333333333333,2019-07-03,7,7,3
551763,39,CPC_D414Z01.xlsx,4.395,200.4,30.2833333333333,2019-07-03,8,7,3
551764,39,CPC_D414Z01.xlsx,3.954,172.866666666667,30.0333333333333,2019-07-03,9,7,3
551765,39,CPC_D414Z01.xlsx,7.419,356.966666666667,36.65,2019-07-03,10,7,3
551766,39,CPC_D414Z01.xlsx,4.412,194.7,29.9166666666667,2019-07-03,11,7,3
551767,39,CPC_D414Z01.xlsx,5.888,267.4,32.4333333333333,2019-07-03,12,7,3
551768,39,CPC_D414Z01.xlsx,7.092,356.666666666667,39.3333333333333,2019-07-03,13,7,3
551769,39,CPC_D414Z01.xlsx,4.43,207.633333333333,33.2833333333333,2019-07-03,14,7,3
551770,39,CPC_D414Z01.xlsx,3.863,183.6,32.5833333333333,2019-07-03,15,7,3
551771,39,CPC_D414Z01.xlsx,3.064,138.533333333333,29.2166666666667,2019-07-03,16,7,3
551772,39,CPC_D414Z01.xlsx,1.888,94.3666666666667,30.7333333333333,2019-07-03,17,7,3
551773,39,CPC_D414Z01.xlsx,0.231000000000002,14.3666666666667,28.2666666666667,2019-07-03,18,7,3
551775,39,CPC_D414Z01.xlsx,0.144,10.6833333333333,26.4,2019-07-04,5,7,4
551776,39,CPC_D414Z01.xlsx,1.296,69.05,29.4833333333333,2019-07-04,6,7,4
551777,39,CPC_D414Z01.xlsx,3.712,187.166666666667,34.6833333333333,2019-07-04,7,7,4
551778,39,CPC_D414Z01.xlsx,8.778,470.733333333333,44.9666666666667,2019-07-04,8,7,4
551779,39,CPC_D414Z01.xlsx,10.595,621.766666666667,50.15,2019-07-04,9,7,4
551780,39,CPC_D414Z01.xlsx,10.546,601.216666666667,45.7166666666667,2019-07-04,10,7,4
551781,39,CPC_D414Z01.xlsx,9.066,486.016666666667,41.25,2019-07-04,11,7,4
551782,39,CPC_D414Z01.xlsx,4.716,225.433333333333,35.2,2019-07-04,12,7,4
551783,39,CPC_D414Z01.xlsx,2.278,100.683333333333,27.8833333333333,2019-07-04,13,7,4
551784,39,CPC_D414Z01.xlsx,3.555,158.933333333333,32.8,2019-07-04,14,7,4
551785,39,CPC_D414Z01.xlsx,3.606,170.416666666667,35.0166666666667,2019-07-04,15,7,4
551786,39,CPC_D414Z01.xlsx,2.46700000000001,118.133333333333,33.8666666666667,2019-07-04,16,7,4
551787,39,CPC_D414Z01.xlsx,1.139,57.4333333333333,31.5833333333333,2019-07-04,17,7,4
551788,39,CPC_D414Z01.xlsx,0.168999999999997,10.1666666666667,29.3333333333333,2019-07-04,18,7,4
551790,39,CPC_D414Z01.xlsx,0.622,30.7833333333333,27.1833333333333,2019-07-05,5,7,5
551791,39,CPC_D414Z01.xlsx,1.5,72.75,28.6666666666667,2019-07-05,6,7,5
551792,39,CPC_D414Z01.xlsx,2.298,113.583333333333,30.6666666666667,2019-07-05,7,7,5
551793,39,CPC_D414Z01.xlsx,5.297,273.983333333333,37.35,2019-07-05,8,7,5
551794,39,CPC_D414Z01.xlsx,10.566,599.55,48.3833333333333,2019-07-05,9,7,5
551795,39,CPC_D414Z01.xlsx,8.678,517.166666666667,46.2166666666667,2019-07-05,10,7,5
551796,39,CPC_D414Z01.xlsx,1.426,67.25,26.8666666666667,2019-07-05,11,7,5
551797,39,CPC_D414Z01.xlsx,8.267,410.766666666667,38.2666666666667,2019-07-05,12,7,5
551798,39,CPC_D414Z01.xlsx,8.20200000000001,416.533333333333,41.1166666666667,2019-07-05,13,7,5
551799,39,CPC_D414Z01.xlsx,9.756,515.333333333333,42.5166666666667,2019-07-05,14,7,5
551800,39,CPC_D414Z01.xlsx,5.817,287.1,37.9,2019-07-05,15,7,5
551801,39,CPC_D414Z01.xlsx,2.987,143.833333333333,35.7333333333333,2019-07-05,16,7,5
551802,39,CPC_D414Z01.xlsx,1.321,66.8166666666667,33.0,2019-07-05,17,7,5
551803,39,CPC_D414Z01.xlsx,0.176000000000002,10.4833333333333,30.0666666666667,2019-07-05,18,7,5
551805,39,CPC_D414Z01.xlsx,0.084,6.61666666666667,27.4333333333333,2019-07-06,5,7,6
551806,39,CPC_D414Z01.xlsx,1.556,78.7833333333333,29.9666666666667,2019-07-06,6,7,6
551807,39,CPC_D414Z01.xlsx,2.639,130.25,33.35,2019-07-06,7,7,6
551808,39,CPC_D414Z01.xlsx,3.307,161.716666666667,35.4333333333333,2019-07-06,8,7,6
551809,39,CPC_D414Z01.xlsx,3.69,174.35,35.7166666666667,2019-07-06,9,7,6
551810,39,CPC_D414Z01.xlsx,2.329,106.383333333333,31.8166666666667,2019-07-06,10,7,6
551811,39,CPC_D414Z01.xlsx,1.551,74.2666666666667,31.9833333333333,2019-07-06,11,7,6
551812,39,CPC_D414Z01.xlsx,2.793,130.316666666667,33.5166666666667,2019-07-06,12,7,6
551813,39,CPC_D414Z01.xlsx,4.474,210.5,34.9833333333333,2019-07-06,13,7,6
551814,39,CPC_D414Z01.xlsx,8.261,433.216666666667,41.2833333333333,2019-07-06,14,7,6
551815,39,CPC_D414Z01.xlsx,4.226,206.666666666667,35.7166666666667,2019-07-06,15,7,6
551816,39,CPC_D414Z01.xlsx,3.149,156.266666666667,34.75,2019-07-06,16,7,6
551817,39,CPC_D414Z01.xlsx,0.789000000000001,43.6333333333333,31.8166666666667,2019-07-06,17,7,6
551818,39,CPC_D414Z01.xlsx,0.191000000000003,11.9333333333333,30.0166666666667,2019-07-06,18,7,6
551820,39,CPC_D414Z01.xlsx,0.179,12.0833333333333,26.2166666666667,2019-07-07,5,7,7
551821,39,CPC_D414Z01.xlsx,2.077,110.266666666667,30.5666666666667,2019-07-07,6,7,7
551822,39,CPC_D414Z01.xlsx,3.796,187.15,35.3666666666667,2019-07-07,7,7,7
551823,39,CPC_D414Z01.xlsx,8.824,481.133333333333,42.7166666666667,2019-07-07,8,7,7
551824,39,CPC_D414Z01.xlsx,12.281,725.633333333333,46.1333333333333,2019-07-07,9,7,7
551825,39,CPC_D414Z01.xlsx,7.614,410.216666666667,40.6333333333333,2019-07-07,10,7,7
551826,39,CPC_D414Z01.xlsx,14.113,899.0,49.9666666666667,2019-07-07,11,7,7
551827,39,CPC_D414Z01.xlsx,13.956,884.3,48.7833333333333,2019-07-07,12,7,7
551828,39,CPC_D414Z01.xlsx,12.266,735.983333333333,47.0666666666667,2019-07-07,13,7,7
551829,39,CPC_D414Z01.xlsx,10.198,573.516666666667,43.5166666666667,2019-07-07,14,7,7
551830,39,CPC_D414Z01.xlsx,6.77500000000001,348.266666666667,39.6,2019-07-07,15,7,7
551831,39,CPC_D414Z01.xlsx,4.57299999999999,226.383333333333,37.0166666666667,2019-07-07,16,7,7
551832,39,CPC_D414Z01.xlsx,2.574,129.716666666667,35.05,2019-07-07,17,7,7
551833,39,CPC_D414Z01.xlsx,0.494,27.6,32.25,2019-07-07,18,7,7
551835,39,CPC_D414Z01.xlsx,0.205,12.9,28.1,2019-07-08,5,7,8
551836,39,CPC_D414Z01.xlsx,2.21,124.516666666667,32.0666666666667,2019-07-08,6,7,8
551837,39,CPC_D414Z01.xlsx,5.792,291.466666666667,39.0833333333333,2019-07-08,7,7,8
551838,39,CPC_D414Z01.xlsx,9.351,499.016666666667,43.5,2019-07-08,8,7,8
551839,39,CPC_D414Z01.xlsx,9.632,531.95,42.5166666666667,2019-07-08,9,7,8
551840,39,CPC_D414Z01.xlsx,8.142,426.316666666667,40.7833333333333,2019-07-08,10,7,8
551841,39,CPC_D414Z01.xlsx,13.066,819.45,48.2166666666667,2019-07-08,11,7,8
551842,39,CPC_D414Z01.xlsx,12.832,800.966666666667,50.0666666666667,2019-07-08,12,7,8
551843,39,CPC_D414Z01.xlsx,9.10899999999999,524.966666666667,44.7166666666667,2019-07-08,13,7,8
551844,39,CPC_D414Z01.xlsx,7.777,428.666666666667,42.0166666666667,2019-07-08,14,7,8
551845,39,CPC_D414Z01.xlsx,5.54100000000001,286.25,39.4833333333333,2019-07-08,15,7,8
551846,39,CPC_D414Z01.xlsx,4.57899999999999,229.5,38.8333333333333,2019-07-08,16,7,8
551847,39,CPC_D414Z01.xlsx,1.55799999999999,80.3833333333333,34.6333333333333,2019-07-08,17,7,8
551848,39,CPC_D414Z01.xlsx,0.216999999999999,12.7,31.4666666666667,2019-07-08,18,7,8
551850,39,CPC_D414Z01.xlsx,0.186,12.2,28.2166666666667,2019-07-09,5,7,9
551851,39,CPC_D414Z01.xlsx,0.487,27.4333333333333,29.8,2019-07-09,6,7,9
551852,39,CPC_D414Z01.xlsx,1.172,53.7833333333333,27.8666666666667,2019-07-09,7,7,9
551853,39,CPC_D414Z01.xlsx,1.87,84.55,28.4166666666667,2019-07-09,8,7,9
551854,39,CPC_D414Z01.xlsx,6.938,348.366666666667,37.5333333333333,2019-07-09,9,7,9
551855,39,CPC_D414Z01.xlsx,6.676,346.75,39.15,2019-07-09,10,7,9
551856,39,CPC_D414Z01.xlsx,9.729,546.733333333333,45.6833333333333,2019-07-09,11,7,9
551857,39,CPC_D414Z01.xlsx,7.686,419.766666666667,42.9666666666667,2019-07-09,12,7,9
551858,39,CPC_D414Z01.xlsx,9.297,525.833333333333,46.8833333333333,2019-07-09,13,7,9
551859,39,CPC_D414Z01.xlsx,6.945,359.766666666667,41.4666666666667,2019-07-09,14,7,9
551860,39,CPC_D414Z01.xlsx,9.171,491.283333333333,44.5833333333333,2019-07-09,15,7,9
551861,39,CPC_D414Z01.xlsx,4.958,251.116666666667,39.3833333333333,2019-07-09,16,7,9
551862,39,CPC_D414Z01.xlsx,1.97199999999999,100.75,35.1166666666667,2019-07-09,17,7,9
551863,39,CPC_D414Z01.xlsx,0.186000000000007,11.4,31.5333333333333,2019-07-09,18,7,9
551865,39,CPC_D414Z01.xlsx,0.186,12.6,27.4,2019-07-10,5,7,10
551866,39,CPC_D414Z01.xlsx,1.091,60.0666666666667,29.6833333333333,2019-07-10,6,7,10
551867,39,CPC_D414Z01.xlsx,4.117,209.25,33.85,2019-07-10,7,7,10
551868,39,CPC_D414Z01.xlsx,10.189,557.216666666667,45.0333333333333,2019-07-10,8,7,10
551869,39,CPC_D414Z01.xlsx,9.191,517.733333333333,42.9833333333333,2019-07-10,9,7,10
551870,39,CPC_D414Z01.xlsx,11.159,664.316666666667,48.1,2019-07-10,10,7,10
551871,39,CPC_D414Z01.xlsx,5.326,275.833333333333,39.1,2019-07-10,11,7,10
551872,39,CPC_D414Z01.xlsx,5.256,283.216666666667,35.6166666666667,2019-07-10,12,7,10
551873,39,CPC_D414Z01.xlsx,3.749,170.45,31.4833333333333,2019-07-10,13,7,10
551874,39,CPC_D414Z01.xlsx,5.947,294.116666666667,37.75,2019-07-10,14,7,10
551875,39,CPC_D414Z01.xlsx,5.283,264.05,38.4166666666667,2019-07-10,15,7,10
551876,39,CPC_D414Z01.xlsx,3.153,155.0,35.1,2019-07-10,16,7,10
551877,39,CPC_D414Z01.xlsx,1.03,54.6166666666667,32.1833333333333,2019-07-10,17,7,10
551878,39,CPC_D414Z01.xlsx,0.606,33.4916666666667,29.2333333333333,2019-07-10,18,7,10
551880,39,CPC_D414Z01.xlsx,0.182,12.3666666666667,26.2833333333333,2019-07-11,5,7,11
551881,39,CPC_D414Z01.xlsx,1.133,61.1,29.5,2019-07-11,6,7,11
551882,39,CPC_D414Z01.xlsx,2.783,139.15,33.5333333333333,2019-07-11,7,7,11
551883,39,CPC_D414Z01.xlsx,1.593,73.55,27.75,2019-07-11,8,7,11
551884,39,CPC_D414Z01.xlsx,6.679,333.683333333333,34.4,2019-07-11,9,7,11
551885,39,CPC_D414Z01.xlsx,10.308,603.65,48.4166666666667,2019-07-11,10,7,11
551886,39,CPC_D414Z01.xlsx,9.01,520.75,42.45,2019-07-11,11,7,11
551887,39,CPC_D414Z01.xlsx,6.82,337.9,35.0666666666667,2019-07-11,12,7,11
551888,39,CPC_D414Z01.xlsx,7.102,362.333333333333,38.9833333333333,2019-07-11,13,7,11
551889,39,CPC_D414Z01.xlsx,9.117,494.083333333333,45.4,2019-07-11,14,7,11
551890,39,CPC_D414Z01.xlsx,4.122,198.966666666667,37.7333333333333,2019-07-11,15,7,11
551891,39,CPC_D414Z01.xlsx,2.775,134.833333333333,35.5833333333333,2019-07-11,16,7,11
551892,39,CPC_D414Z01.xlsx,1.09200000000001,60.1333333333333,32.8333333333333,2019-07-11,17,7,11
551893,39,CPC_D414Z01.xlsx,0.187000000000005,11.4833333333333,30.0666666666667,2019-07-11,18,7,11
551895,39,CPC_D414Z01.xlsx,0.165,11.0333333333333,26.25,2019-07-12,5,7,12
551896,39,CPC_D414Z01.xlsx,1.745,93.3333333333333,30.0666666666667,2019-07-12,6,7,12
551897,39,CPC_D414Z01.xlsx,4.823,248.883333333333,36.8166666666667,2019-07-12,7,7,12
551898,39,CPC_D414Z01.xlsx,9.026,480.933333333333,44.3166666666667,2019-07-12,8,7,12
551899,39,CPC_D414Z01.xlsx,11.43,664.583333333333,47.1833333333333,2019-07-12,9,7,12
551900,39,CPC_D414Z01.xlsx,12.388,776.483333333333,47.5333333333333,2019-07-12,10,7,12
551901,39,CPC_D414Z01.xlsx,12.483,792.416666666667,50.9833333333333,2019-07-12,11,7,12
551902,39,CPC_D414Z01.xlsx,13.17,846.966666666667,49.85,2019-07-12,12,7,12
551903,39,CPC_D414Z01.xlsx,11.327,688.7,47.1333333333333,2019-07-12,13,7,12
551904,39,CPC_D414Z01.xlsx,7.51600000000001,410.766666666667,41.2,2019-07-12,14,7,12
551905,39,CPC_D414Z01.xlsx,3.92399999999999,190.9,36.2,2019-07-12,15,7,12
551906,39,CPC_D414Z01.xlsx,2.262,108.416666666667,34.2166666666667,2019-07-12,16,7,12
551907,39,CPC_D414Z01.xlsx,1.94800000000001,93.35,34.2166666666667,2019-07-12,17,7,12
551908,39,CPC_D414Z01.xlsx,0.634,31.95,32.65,2019-07-12,18,7,12
551910,39,CPC_D414Z01.xlsx,0.148,10.6333333333333,26.6333333333333,2019-07-13,5,7,13
551911,39,CPC_D414Z01.xlsx,1.653,101.483333333333,30.7,2019-07-13,6,7,13
551912,39,CPC_D414Z01.xlsx,5.141,269.0,38.1166666666667,2019-07-13,7,7,13
551913,39,CPC_D414Z01.xlsx,7.043,368.966666666667,42.5666666666667,2019-07-13,8,7,13
551914,39,CPC_D414Z01.xlsx,8.868,483.916666666667,43.4833333333333,2019-07-13,9,7,13
551915,39,CPC_D414Z01.xlsx,10.078,587.9,43.7166666666667,2019-07-13,10,7,13
551916,39,CPC_D414Z01.xlsx,13.55,886.75,51.05,2019-07-13,11,7,13
551917,39,CPC_D414Z01.xlsx,13.349,835.916666666667,48.2166666666667,2019-07-13,12,7,13
551918,39,CPC_D414Z01.xlsx,12.65,772.25,46.75,2019-07-13,13,7,13
551919,39,CPC_D414Z01.xlsx,10.648,606.7,43.6,2019-07-13,14,7,13
551920,39,CPC_D414Z01.xlsx,8.743,475.65,42.4333333333333,2019-07-13,15,7,13
551921,39,CPC_D414Z01.xlsx,5.056,259.35,38.2,2019-07-13,16,7,13
551922,39,CPC_D414Z01.xlsx,1.486,82.1333333333333,34.5166666666667,2019-07-13,17,7,13
551923,39,CPC_D414Z01.xlsx,0.123000000000005,7.95,31.3666666666667,2019-07-13,18,7,13
551925,39,CPC_D414Z01.xlsx,0.138,9.81666666666667,27.45,2019-07-14,5,7,14
551926,39,CPC_D414Z01.xlsx,1.549,86.7166666666667,29.9333333333333,2019-07-14,6,7,14
551927,39,CPC_D414Z01.xlsx,5.085,263.45,37.0333333333333,2019-07-14,7,7,14
551928,39,CPC_D414Z01.xlsx,8.707,465.833333333333,44.0333333333333,2019-07-14,8,7,14
551929,39,CPC_D414Z01.xlsx,11.009,647.316666666667,45.0,2019-07-14,9,7,14
551930,39,CPC_D414Z01.xlsx,12.179,763.433333333333,48.1666666666667,2019-07-14,10,7,14
551931,39,CPC_D414Z01.xlsx,8.07,470.65,42.1166666666667,2019-07-14,11,7,14
551932,39,CPC_D414Z01.xlsx,8.541,501.783333333333,40.8166666666667,2019-07-14,12,7,14
551933,39,CPC_D414Z01.xlsx,10.259,624.566666666667,44.75,2019-07-14,13,7,14
551934,39,CPC_D414Z01.xlsx,10.279,594.183333333333,44.45,2019-07-14,14,7,14
551935,39,CPC_D414Z01.xlsx,7.727,417.95,42.75,2019-07-14,15,7,14
551936,39,CPC_D414Z01.xlsx,5.14,261.866666666667,39.4333333333333,2019-07-14,16,7,14
551937,39,CPC_D414Z01.xlsx,2.265,118.566666666667,35.85,2019-07-14,17,7,14
551938,39,CPC_D414Z01.xlsx,0.165000000000006,10.1166666666667,31.7166666666667,2019-07-14,18,7,14
551940,39,CPC_D414Z01.xlsx,0.073,6.01666666666667,27.05,2019-07-15,5,7,15
551941,39,CPC_D414Z01.xlsx,1.783,104.4,30.9166666666667,2019-07-15,6,7,15
551942,39,CPC_D414Z01.xlsx,4.97,262.2,37.8666666666667,2019-07-15,7,7,15
551943,39,CPC_D414Z01.xlsx,7.404,396.2,42.8166666666667,2019-07-15,8,7,15
551944,39,CPC_D414Z01.xlsx,9.879,568.666666666667,50.6833333333333,2019-07-15,9,7,15
551945,39,CPC_D414Z01.xlsx,11.364,701.883333333333,49.8166666666667,2019-07-15,10,7,15
551946,39,CPC_D414Z01.xlsx,11.293,738.366666666667,54.6333333333333,2019-07-15,11,7,15
551947,39,CPC_D414Z01.xlsx,10.855,697.833333333333,55.0333333333333,2019-07-15,12,7,15
551948,39,CPC_D414Z01.xlsx,10.515,625.55,47.0333333333333,2019-07-15,13,7,15
551949,39,CPC_D414Z01.xlsx,9.22799999999999,510.666666666667,42.9666666666667,2019-07-15,14,7,15
551950,39,CPC_D414Z01.xlsx,8.271,448.266666666667,44.4333333333333,2019-07-15,15,7,15
551951,39,CPC_D414Z01.xlsx,4.82900000000001,250.75,41.3,2019-07-15,16,7,15
551952,39,CPC_D414Z01.xlsx,1.807,95.8166666666667,36.5166666666667,2019-07-15,17,7,15
551953,39,CPC_D414Z01.xlsx,0.364999999999995,20.3666666666667,32.95,2019-07-15,18,7,15
551955,39,CPC_D414Z01.xlsx,0.12,8.16666666666667,28.2166666666667,2019-07-16,5,7,16
551956,39,CPC_D414Z01.xlsx,1.751,90.3666666666667,31.1333333333333,2019-07-16,6,7,16
551957,39,CPC_D414Z01.xlsx,3.314,168.3,34.4166666666667,2019-07-16,7,7,16
551958,39,CPC_D414Z01.xlsx,7.578,408.016666666667,40.85,2019-07-16,8,7,16
551959,39,CPC_D414Z01.xlsx,8.838,502.716666666667,46.9166666666667,2019-07-16,9,7,16
551960,39,CPC_D414Z01.xlsx,8.405,485.383333333333,44.75,2019-07-16,10,7,16
551961,39,CPC_D414Z01.xlsx,7.012,378.65,40.3166666666667,2019-07-16,11,7,16
551962,39,CPC_D414Z01.xlsx,5.472,281.283333333333,37.8166666666667,2019-07-16,12,7,16
551963,39,CPC_D414Z01.xlsx,9.904,569.966666666667,43.6,2019-07-16,13,7,16
551964,39,CPC_D414Z01.xlsx,10.558,612.25,45.2333333333333,2019-07-16,14,7,16
551965,39,CPC_D414Z01.xlsx,7.279,387.6,42.2166666666667,2019-07-16,15,7,16
551966,39,CPC_D414Z01.xlsx,4.544,233.033333333333,38.45,2019-07-16,16,7,16
551967,39,CPC_D414Z01.xlsx,2.142,111.066666666667,35.9666666666667,2019-07-16,17,7,16
551968,39,CPC_D414Z01.xlsx,0.390000000000001,21.6166666666667,32.5666666666667,2019-07-16,18,7,16
551970,39,CPC_D414Z01.xlsx,0.078,6.56666666666667,28.2166666666667,2019-07-17,5,7,17
551971,39,CPC_D414Z01.xlsx,1.58,82.2,31.1166666666667,2019-07-17,6,7,17
551972,39,CPC_D414Z01.xlsx,4.754,248.483333333333,37.8,2019-07-17,7,7,17
551973,39,CPC_D414Z01.xlsx,7.193,388.0,42.6666666666667,2019-07-17,8,7,17
551974,39,CPC_D414Z01.xlsx,9.512,546.533333333333,45.6666666666667,2019-07-17,9,7,17
551975,39,CPC_D414Z01.xlsx,9.006,523.9,46.8833333333333,2019-07-17,10,7,17
551976,39,CPC_D414Z01.xlsx,10.073,621.1,51.2,2019-07-17,11,7,17
551977,39,CPC_D414Z01.xlsx,9.155,532.966666666667,48.4666666666667,2019-07-17,12,7,17
551978,39,CPC_D414Z01.xlsx,10.206,621.083333333333,50.6666666666667,2019-07-17,13,7,17
551979,39,CPC_D414Z01.xlsx,10.115,593.533333333333,50.7666666666667,2019-07-17,14,7,17
551980,39,CPC_D414Z01.xlsx,7.788,424.783333333333,48.1333333333333,2019-07-17,15,7,17
551981,39,CPC_D414Z01.xlsx,4.425,231.433333333333,43.4333333333333,2019-07-17,16,7,17
551982,39,CPC_D414Z01.xlsx,1.703,90.9,38.3833333333333,2019-07-17,17,7,17
551983,39,CPC_D414Z01.xlsx,0.257999999999996,15.7666666666667,34.9,2019-07-17,18,7,17
551985,39,CPC_D414Z01.xlsx,0.0,0.75,30.0,2019-07-18,5,7,18
551986,39,CPC_D414Z01.xlsx,0.621,36.0666666666667,30.7833333333333,2019-07-18,6,7,18
551987,39,CPC_D414Z01.xlsx,2.004,104.8,33.2833333333333,2019-07-18,7,7,18
551988,39,CPC_D414Z01.xlsx,5.665,299.183333333333,38.6666666666667,2019-07-18,8,7,18
551989,39,CPC_D414Z01.xlsx,7.976,444.316666666667,44.2,2019-07-18,9,7,18
551990,39,CPC_D414Z01.xlsx,7.046,390.9,44.6333333333333,2019-07-18,10,7,18
551991,39,CPC_D414Z01.xlsx,5.172,262.8,41.6833333333333,2019-07-18,11,7,18
551992,39,CPC_D414Z01.xlsx,6.192,325.566666666667,42.55,2019-07-18,12,7,18
551993,39,CPC_D414Z01.xlsx,4.927,254.533333333333,44.0666666666667,2019-07-18,13,7,18
551994,39,CPC_D414Z01.xlsx,3.056,151.9,38.4833333333333,2019-07-18,14,7,18
551995,39,CPC_D414Z01.xlsx,0.353000000000002,21.0333333333333,27.8166666666667,2019-07-18,15,7,18
551996,39,CPC_D414Z01.xlsx,0.340000000000003,19.8,27.0,2019-07-18,16,7,18
551997,39,CPC_D414Z01.xlsx,0.103999999999999,7.15,26.7333333333333,2019-07-18,17,7,18
551998,39,CPC_D414Z01.xlsx,0.13799999999999948,8.766666666666652,26.258333333333297,2019-07-18,18,7,18
552000,39,CPC_D414Z01.xlsx,0.172,10.3833333333333,25.7833333333333,2019-07-19,5,7,19
552001,39,CPC_D414Z01.xlsx,1.979,103.0,29.0166666666667,2019-07-19,6,7,19
552002,39,CPC_D414Z01.xlsx,6.102,311.0,38.35,2019-07-19,7,7,19
552003,39,CPC_D414Z01.xlsx,6.427,327.383333333333,40.9166666666667,2019-07-19,8,7,19
552004,39,CPC_D414Z01.xlsx,5.879,292.383333333333,38.3333333333333,2019-07-19,9,7,19
552005,39,CPC_D414Z01.xlsx,6.644,342.983333333333,41.4,2019-07-19,10,7,19
552006,39,CPC_D414Z01.xlsx,6.878,354.2,40.3333333333333,2019-07-19,11,7,19
552007,39,CPC_D414Z01.xlsx,7.989,422.35,40.85,2019-07-19,12,7,19
552008,39,CPC_D414Z01.xlsx,6.136,315.916666666667,38.8333333333333,2019-07-19,13,7,19
552009,39,CPC_D414Z01.xlsx,6.507,342.0,40.65,2019-07-19,14,7,19
552010,39,CPC_D414Z01.xlsx,5.033,254.633333333333,40.3,2019-07-19,15,7,19
552011,39,CPC_D414Z01.xlsx,3.352,168.683333333333,38.0833333333333,2019-07-19,16,7,19
552012,39,CPC_D414Z01.xlsx,0.953000000000003,50.1,33.8333333333333,2019-07-19,17,7,19
552013,39,CPC_D414Z01.xlsx,0.0600000000000023,4.66666666666667,31.3833333333333,2019-07-19,18,7,19
552015,39,CPC_D414Z01.xlsx,0.0,0.383333333333333,25.6166666666667,2019-07-20,5,7,20
552016,39,CPC_D414Z01.xlsx,0.578,28.9666666666667,26.9666666666667,2019-07-20,6,7,20
552017,39,CPC_D414Z01.xlsx,2.681,130.566666666667,31.85,2019-07-20,7,7,20
552018,39,CPC_D414Z01.xlsx,4.168,209.9,36.2166666666667,2019-07-20,8,7,20
552019,39,CPC_D414Z01.xlsx,6.696,351.883333333333,42.35,2019-07-20,9,7,20
552020,39,CPC_D414Z01.xlsx,4.291,206.0,36.5166666666667,2019-07-20,10,7,20
552021,39,CPC_D414Z01.xlsx,4.084,194.016666666667,34.1833333333333,2019-07-20,11,7,20
552022,39,CPC_D414Z01.xlsx,5.655,283.5,34.6833333333333,2019-07-20,12,7,20
552023,39,CPC_D414Z01.xlsx,9.449,521.7,40.3666666666667,2019-07-20,13,7,20
