data_id,site_id,data_name,EAC,GI,TM,the_date,hour,month,day
549124,38,CPC_D414Z01.xlsx,9.925,579.016666666667,48.9,2019-08-23,9,8,23
549125,38,CPC_D414Z01.xlsx,10.212,614.066666666667,50.6666666666667,2019-08-23,10,8,23
549126,38,CPC_D414Z01.xlsx,7.712,448.333333333333,45.6,2019-08-23,11,8,23
549127,38,CPC_D414Z01.xlsx,3.996,200.15,38.55,2019-08-23,12,8,23
549128,38,CPC_D414Z01.xlsx,8.464,483.25,41.75,2019-08-23,13,8,23
549129,38,CPC_D414Z01.xlsx,6.156,320.733333333333,39.4166666666667,2019-08-23,14,8,23
549130,38,CPC_D414Z01.xlsx,5.91399999999999,309.283333333333,40.4666666666667,2019-08-23,15,8,23
549131,38,CPC_D414Z01.xlsx,3.649,188.1,39.0833333333333,2019-08-23,16,8,23
549132,38,CPC_D414Z01.xlsx,1.18799999999999,63.0333333333333,34.7,2019-08-23,17,8,23
549133,38,CPC_D414Z01.xlsx,0.0480000000000018,3.23333333333333,31.3166666666667,2019-08-23,18,8,23
549135,38,CPC_D414Z01.xlsx,0.027,2.73333333333333,27.0,2019-08-24,5,8,24
549136,38,CPC_D414Z01.xlsx,0.766,42.0333333333333,28.5666666666667,2019-08-24,6,8,24
549137,38,CPC_D414Z01.xlsx,1.959,97.2333333333333,31.5,2019-08-24,7,8,24
549138,38,CPC_D414Z01.xlsx,1.934,91.8833333333333,31.6333333333333,2019-08-24,8,8,24
549139,38,CPC_D414Z01.xlsx,3.275,153.283333333333,32.8166666666667,2019-08-24,9,8,24
549140,38,CPC_D414Z01.xlsx,3.354,156.6,33.4666666666667,2019-08-24,10,8,24
549141,38,CPC_D414Z01.xlsx,2.769,126.833333333333,32.95,2019-08-24,11,8,24
549142,38,CPC_D414Z01.xlsx,3.547,164.783333333333,34.35,2019-08-24,12,8,24
549143,38,CPC_D414Z01.xlsx,1.341,64.1333333333333,31.95,2019-08-24,13,8,24
549144,38,CPC_D414Z01.xlsx,0.853000000000002,43.5166666666667,33.1333333333333,2019-08-24,14,8,24
549145,38,CPC_D414Z01.xlsx,0.449000000000002,25.1833333333333,34.3,2019-08-24,15,8,24
549146,38,CPC_D414Z01.xlsx,0.183999999999997,11.9666666666667,34.0833333333333,2019-08-24,16,8,24
549147,38,CPC_D414Z01.xlsx,0.0399999999999991,4.41666666666667,33.05,2019-08-24,17,8,24
549150,38,CPC_D414Z01.xlsx,0.0,0.0166666666666667,26.0,2019-08-25,5,8,25
549151,38,CPC_D414Z01.xlsx,0.089,7.73333333333333,26.0,2019-08-25,6,8,25
549152,38,CPC_D414Z01.xlsx,0.622,31.2166666666667,26.2333333333333,2019-08-25,7,8,25
549153,38,CPC_D414Z01.xlsx,2.17,97.5333333333333,28.4833333333333,2019-08-25,8,8,25
549154,38,CPC_D414Z01.xlsx,3.648,165.066666666667,32.7,2019-08-25,9,8,25
549155,38,CPC_D414Z01.xlsx,4.327,200.966666666667,33.9333333333333,2019-08-25,10,8,25
549156,38,CPC_D414Z01.xlsx,5.368,256.883333333333,38.8,2019-08-25,11,8,25
549157,38,CPC_D414Z01.xlsx,7.093,364.833333333333,41.6166666666667,2019-08-25,12,8,25
549158,38,CPC_D414Z01.xlsx,7.415,399.533333333333,45.2,2019-08-25,13,8,25
549159,38,CPC_D414Z01.xlsx,10.651,614.066666666667,50.8666666666667,2019-08-25,14,8,25
549160,38,CPC_D414Z01.xlsx,4.603,235.616666666667,40.1666666666667,2019-08-25,15,8,25
549161,38,CPC_D414Z01.xlsx,2.538,127.083333333333,34.1833333333333,2019-08-25,16,8,25
549162,38,CPC_D414Z01.xlsx,1.002,53.6333333333333,31.2666666666667,2019-08-25,17,8,25
549163,38,CPC_D414Z01.xlsx,0.054000000000002,3.28333333333333,28.3833333333333,2019-08-25,18,8,25
549165,38,CPC_D414Z01.xlsx,0.033,3.1,25.0,2019-08-26,5,8,26
549166,38,CPC_D414Z01.xlsx,1.353,87.7166666666667,26.9333333333333,2019-08-26,6,8,26
549167,38,CPC_D414Z01.xlsx,5.511,302.266666666667,36.65,2019-08-26,7,8,26
549168,38,CPC_D414Z01.xlsx,9.37,520.816666666667,45.15,2019-08-26,8,8,26
549169,38,CPC_D414Z01.xlsx,12.258,774.316666666667,51.9833333333333,2019-08-26,9,8,26
549170,38,CPC_D414Z01.xlsx,12.939,864.116666666667,55.25,2019-08-26,10,8,26
549171,38,CPC_D414Z01.xlsx,11.302,737.4,48.2833333333333,2019-08-26,11,8,26
549172,38,CPC_D414Z01.xlsx,8.559,504.15,47.3666666666667,2019-08-26,12,8,26
549173,38,CPC_D414Z01.xlsx,6.279,341.516666666667,37.7666666666667,2019-08-26,13,8,26
549174,38,CPC_D414Z01.xlsx,8.80999999999999,485.116666666667,41.45,2019-08-26,14,8,26
549175,38,CPC_D414Z01.xlsx,6.179,330.066666666667,41.1333333333333,2019-08-26,15,8,26
549176,38,CPC_D414Z01.xlsx,0.292000000000002,17.6,29.65,2019-08-26,16,8,26
549177,38,CPC_D414Z01.xlsx,0.204666666666668,12.661111111111111,28.099999999999998,2019-08-26,17,8,26
549178,38,CPC_D414Z01.xlsx,0.11733333333333398,7.72222222222222,26.55,2019-08-26,18,8,26
549180,38,CPC_D414Z01.xlsx,0.03,2.78333333333333,25.0,2019-08-27,5,8,27
549181,38,CPC_D414Z01.xlsx,1.391,80.45,26.9833333333333,2019-08-27,6,8,27
549182,38,CPC_D414Z01.xlsx,5.261,288.3,36.2833333333333,2019-08-27,7,8,27
549183,38,CPC_D414Z01.xlsx,9.068,496.416666666667,42.8833333333333,2019-08-27,8,8,27
549184,38,CPC_D414Z01.xlsx,10.844,655.966666666667,47.2833333333333,2019-08-27,9,8,27
549185,38,CPC_D414Z01.xlsx,12.144,781.35,54.6666666666667,2019-08-27,10,8,27
549186,38,CPC_D414Z01.xlsx,9.337,551.833333333333,44.0333333333333,2019-08-27,11,8,27
549187,38,CPC_D414Z01.xlsx,12.795,834.466666666667,48.6166666666667,2019-08-27,12,8,27
549188,38,CPC_D414Z01.xlsx,12.256,761.033333333333,45.7666666666667,2019-08-27,13,8,27
549189,38,CPC_D414Z01.xlsx,10.51,615.066666666667,43.5666666666667,2019-08-27,14,8,27
549190,38,CPC_D414Z01.xlsx,6.393,328.5,39.0833333333333,2019-08-27,15,8,27
549191,38,CPC_D414Z01.xlsx,4.72999999999999,246.683333333333,37.8166666666667,2019-08-27,16,8,27
549192,38,CPC_D414Z01.xlsx,1.14400000000001,64.6,33.0166666666667,2019-08-27,17,8,27
549193,38,CPC_D414Z01.xlsx,0.0439999999999969,2.86666666666667,29.9333333333333,2019-08-27,18,8,27
549195,38,CPC_D414Z01.xlsx,0.007,1.38333333333333,27.7666666666667,2019-08-28,5,8,28
549196,38,CPC_D414Z01.xlsx,0.922,51.5,29.1833333333333,2019-08-28,6,8,28
549197,38,CPC_D414Z01.xlsx,3.671,184.083333333333,34.7333333333333,2019-08-28,7,8,28
549198,38,CPC_D414Z01.xlsx,8.199,442.433333333333,43.5333333333333,2019-08-28,8,8,28
549199,38,CPC_D414Z01.xlsx,9.025,526.0,46.1,2019-08-28,9,8,28
549200,38,CPC_D414Z01.xlsx,10.963,698.283333333333,48.75,2019-08-28,10,8,28
549201,38,CPC_D414Z01.xlsx,13.157,902.883333333333,59.4666666666667,2019-08-28,11,8,28
549202,38,CPC_D414Z01.xlsx,13.08,891.866666666667,59.2166666666667,2019-08-28,12,8,28
549203,38,CPC_D414Z01.xlsx,12.043,771.633333333333,54.55,2019-08-28,13,8,28
549204,38,CPC_D414Z01.xlsx,10.167,595.933333333333,47.1333333333333,2019-08-28,14,8,28
549205,38,CPC_D414Z01.xlsx,7.60300000000001,409.966666666667,44.25,2019-08-28,15,8,28
549206,38,CPC_D414Z01.xlsx,4.224,223.483333333333,39.4666666666667,2019-08-28,16,8,28
549207,38,CPC_D414Z01.xlsx,1.13800000000001,61.4833333333333,34.5,2019-08-28,17,8,28
549208,38,CPC_D414Z01.xlsx,0.0300000000000011,2.11666666666667,31.3,2019-08-28,18,8,28
549210,38,CPC_D414Z01.xlsx,0.0,1.48333333333333,27.1,2019-08-29,5,8,29
549211,38,CPC_D414Z01.xlsx,0.792,43.8666666666667,29.7166666666667,2019-08-29,6,8,29
549212,38,CPC_D414Z01.xlsx,1.78,93.4,32.25,2019-08-29,7,8,29
549213,38,CPC_D414Z01.xlsx,7.175,384.383333333333,42.1,2019-08-29,8,8,29
549214,38,CPC_D414Z01.xlsx,4.243,214.75,38.5333333333333,2019-08-29,9,8,29
549215,38,CPC_D414Z01.xlsx,5.969,319.466666666667,41.9833333333333,2019-08-29,10,8,29
549216,38,CPC_D414Z01.xlsx,7.298,395.233333333333,41.65,2019-08-29,11,8,29
549217,38,CPC_D414Z01.xlsx,11.082,679.816666666667,50.9666666666667,2019-08-29,12,8,29
549218,38,CPC_D414Z01.xlsx,4.747,265.166666666667,40.3,2019-08-29,13,8,29
549219,38,CPC_D414Z01.xlsx,5.283,276.35,38.5833333333333,2019-08-29,14,8,29
549220,38,CPC_D414Z01.xlsx,5.486,289.1,38.5,2019-08-29,15,8,29
549221,38,CPC_D414Z01.xlsx,4.46,229.266666666667,37.7333333333333,2019-08-29,16,8,29
549222,38,CPC_D414Z01.xlsx,1.247,66.2333333333333,32.9666666666667,2019-08-29,17,8,29
549223,38,CPC_D414Z01.xlsx,0.0640000000000001,4.0,30.5166666666667,2019-08-29,18,8,29
549225,38,CPC_D414Z01.xlsx,0.006,1.4,27.9333333333333,2019-08-30,5,8,30
549226,38,CPC_D414Z01.xlsx,0.792,43.5833333333333,29.25,2019-08-30,6,8,30
549227,38,CPC_D414Z01.xlsx,2.897,143.883333333333,34.1833333333333,2019-08-30,7,8,30
549228,38,CPC_D414Z01.xlsx,5.409,277.566666666667,38.8666666666667,2019-08-30,8,8,30
549229,38,CPC_D414Z01.xlsx,7.774,426.533333333333,42.1166666666667,2019-08-30,9,8,30
549230,38,CPC_D414Z01.xlsx,6.289,345.916666666667,40.7166666666667,2019-08-30,10,8,30
549231,38,CPC_D414Z01.xlsx,3.081,157.6,34.2666666666667,2019-08-30,11,8,30
549232,38,CPC_D414Z01.xlsx,1.949,90.9,28.45,2019-08-30,12,8,30
549233,38,CPC_D414Z01.xlsx,4.14,201.966666666667,32.2,2019-08-30,13,8,30
549234,38,CPC_D414Z01.xlsx,3.565,175.666666666667,34.05,2019-08-30,14,8,30
549235,38,CPC_D414Z01.xlsx,0.489999999999995,25.0666666666667,29.3333333333333,2019-08-30,15,8,30
549236,38,CPC_D414Z01.xlsx,0.101999999999997,5.33333333333333,27.7666666666667,2019-08-30,16,8,30
549237,38,CPC_D414Z01.xlsx,0.056499999999998496,3.40833333333333,25.88333333333335,2019-08-30,17,8,30
549240,38,CPC_D414Z01.xlsx,0.011,1.48333333333333,24.0,2019-08-31,5,8,31
549241,38,CPC_D414Z01.xlsx,1.399,96.8833333333333,25.7333333333333,2019-08-31,6,8,31
549242,38,CPC_D414Z01.xlsx,5.352,305.566666666667,35.7333333333333,2019-08-31,7,8,31
549243,38,CPC_D414Z01.xlsx,9.778,540.7,43.05,2019-08-31,8,8,31
549244,38,CPC_D414Z01.xlsx,11.956,740.416666666667,48.6,2019-08-31,9,8,31
549245,38,CPC_D414Z01.xlsx,13.195,885.55,55.2,2019-08-31,10,8,31
549246,38,CPC_D414Z01.xlsx,12.256,831.516666666667,54.8666666666667,2019-08-31,11,8,31
549247,38,CPC_D414Z01.xlsx,10.287,629.166666666667,49.2333333333333,2019-08-31,12,8,31
549248,38,CPC_D414Z01.xlsx,9.79900000000001,615.666666666667,52.75,2019-08-31,13,8,31
549249,38,CPC_D414Z01.xlsx,3.642,192.116666666667,39.4333333333333,2019-08-31,14,8,31
549250,38,CPC_D414Z01.xlsx,4.324,229.15,39.2,2019-08-31,15,8,31
549251,38,CPC_D414Z01.xlsx,2.938,153.833333333333,35.6833333333333,2019-08-31,16,8,31
549252,38,CPC_D414Z01.xlsx,1.24600000000001,65.5,33.9,2019-08-31,17,8,31
549253,38,CPC_D414Z01.xlsx,0.0440000000000111,2.8,29.8833333333333,2019-08-31,18,8,31
549255,38,CPC_D414Z01.xlsx,0.006,1.66666666666667,26.0,2019-09-01,5,9,1
549256,38,CPC_D414Z01.xlsx,1.394,85.6,28.8333333333333,2019-09-01,6,9,1
549257,38,CPC_D414Z01.xlsx,5.044,282.433333333333,36.85,2019-09-01,7,9,1
549258,38,CPC_D414Z01.xlsx,9.122,499.916666666667,44.0166666666667,2019-09-01,8,9,1
549259,38,CPC_D414Z01.xlsx,11.648,719.116666666667,51.3,2019-09-01,9,9,1
549260,38,CPC_D414Z01.xlsx,12.892,861.433333333333,56.4333333333333,2019-09-01,10,9,1
549261,38,CPC_D414Z01.xlsx,13.335,938.733333333333,59.3666666666667,2019-09-01,11,9,1
549262,38,CPC_D414Z01.xlsx,10.168,668.483333333333,51.6166666666667,2019-09-01,12,9,1
549263,38,CPC_D414Z01.xlsx,8.767,546.216666666667,50.7166666666667,2019-09-01,13,9,1
549264,38,CPC_D414Z01.xlsx,1.819,95.8666666666667,36.2,2019-09-01,14,9,1
549265,38,CPC_D414Z01.xlsx,0.0660000000000025,6.06666666666667,24.7333333333333,2019-09-01,15,9,1
549266,38,CPC_D414Z01.xlsx,0.0,0.333333333333333,24.3833333333333,2019-09-01,16,9,1
549270,38,CPC_D414Z01.xlsx,0.019,2.3,24.0166666666667,2019-09-02,5,9,2
549271,38,CPC_D414Z01.xlsx,1.854,118.8,28.7833333333333,2019-09-02,6,9,2
549272,38,CPC_D414Z01.xlsx,5.702,317.9,37.95,2019-09-02,7,9,2
549273,38,CPC_D414Z01.xlsx,9.777,544.016666666667,46.1333333333333,2019-09-02,8,9,2
549274,38,CPC_D414Z01.xlsx,11.94,739.25,51.8333333333333,2019-09-02,9,9,2
549275,38,CPC_D414Z01.xlsx,13.165,879.283333333333,55.6166666666667,2019-09-02,10,9,2
549276,38,CPC_D414Z01.xlsx,13.383,932.283333333333,59.2333333333333,2019-09-02,11,9,2
549277,38,CPC_D414Z01.xlsx,11.805,803.933333333333,54.25,2019-09-02,12,9,2
549278,38,CPC_D414Z01.xlsx,11.88,721.383333333333,47.2833333333333,2019-09-02,13,9,2
549279,38,CPC_D414Z01.xlsx,9.95,574.483333333333,44.8333333333333,2019-09-02,14,9,2
549280,38,CPC_D414Z01.xlsx,8.09999999999999,433.333333333333,42.5833333333333,2019-09-02,15,9,2
549281,38,CPC_D414Z01.xlsx,4.595,240.8,38.9333333333333,2019-09-02,16,9,2
549282,38,CPC_D414Z01.xlsx,2.005,100.666666666667,35.5666666666667,2019-09-02,17,9,2
549283,38,CPC_D414Z01.xlsx,0.0819999999999936,4.03333333333333,30.2666666666667,2019-09-02,18,9,2
549285,38,CPC_D414Z01.xlsx,0.03,2.91666666666667,26.0,2019-09-03,5,9,3
549286,38,CPC_D414Z01.xlsx,1.283,69.0333333333333,28.4166666666667,2019-09-03,6,9,3
549287,38,CPC_D414Z01.xlsx,4.692,246.566666666667,35.9666666666667,2019-09-03,7,9,3
549288,38,CPC_D414Z01.xlsx,8.713,478.066666666667,44.3833333333333,2019-09-03,8,9,3
549289,38,CPC_D414Z01.xlsx,8.41,489.033333333333,48.8833333333333,2019-09-03,9,9,3
549290,38,CPC_D414Z01.xlsx,10.188,620.45,46.5166666666667,2019-09-03,10,9,3
549291,38,CPC_D414Z01.xlsx,9.09999999999999,540.566666666667,45.75,2019-09-03,11,9,3
549292,38,CPC_D414Z01.xlsx,10.179,599.983333333333,42.7666666666667,2019-09-03,12,9,3
549293,38,CPC_D414Z01.xlsx,9.654,565.083333333333,44.2,2019-09-03,13,9,3
549294,38,CPC_D414Z01.xlsx,8.17499999999999,431.45,38.4166666666667,2019-09-03,14,9,3
549295,38,CPC_D414Z01.xlsx,2.693,141.6,35.1,2019-09-03,15,9,3
549296,38,CPC_D414Z01.xlsx,0.736000000000004,37.3,31.5,2019-09-03,16,9,3
549297,38,CPC_D414Z01.xlsx,0.817999999999998,38.6666666666667,28.9,2019-09-03,17,9,3
549298,38,CPC_D414Z01.xlsx,0.0690000000000026,3.08333333333333,28.0,2019-09-03,18,9,3
549300,38,CPC_D414Z01.xlsx,0.0,0.816666666666667,25.8333333333333,2019-09-04,5,9,4
549301,38,CPC_D414Z01.xlsx,0.638,36.5,28.0,2019-09-04,6,9,4
549302,38,CPC_D414Z01.xlsx,1.738,90.4166666666667,30.4833333333333,2019-09-04,7,9,4
549303,38,CPC_D414Z01.xlsx,4.714,238.05,36.6833333333333,2019-09-04,8,9,4
549304,38,CPC_D414Z01.xlsx,8.239,467.016666666667,44.1,2019-09-04,9,9,4
549305,38,CPC_D414Z01.xlsx,8.631,477.933333333333,45.3666666666667,2019-09-04,10,9,4
549306,38,CPC_D414Z01.xlsx,4.65,226.483333333333,35.4166666666667,2019-09-04,11,9,4
549307,38,CPC_D414Z01.xlsx,1.618,76.3166666666667,27.5,2019-09-04,12,9,4
549308,38,CPC_D414Z01.xlsx,1.423,64.4,29.2166666666667,2019-09-04,13,9,4
549309,38,CPC_D414Z01.xlsx,1.648,74.0833333333333,29.5166666666667,2019-09-04,14,9,4
549310,38,CPC_D414Z01.xlsx,0.686999999999998,35.5166666666667,26.6,2019-09-04,15,9,4
549311,38,CPC_D414Z01.xlsx,0.891999999999996,42.8333333333333,26.2333333333333,2019-09-04,16,9,4
549312,38,CPC_D414Z01.xlsx,0.891999999999996,40.1333333333333,27.4,2019-09-04,17,9,4
549313,38,CPC_D414Z01.xlsx,0.0470000000000042,2.08333333333333,26.4333333333333,2019-09-04,18,9,4
549315,38,CPC_D414Z01.xlsx,0.0,0.116666666666667,25.0,2019-09-05,5,9,5
549316,38,CPC_D414Z01.xlsx,0.643,36.7166666666667,26.5666666666667,2019-09-05,6,9,5
549317,38,CPC_D414Z01.xlsx,1.219,65.1833333333333,28.5833333333333,2019-09-05,7,9,5
549318,38,CPC_D414Z01.xlsx,3.508,173.916666666667,32.8833333333333,2019-09-05,8,9,5
549319,38,CPC_D414Z01.xlsx,11.456,688.4,49.9333333333333,2019-09-05,9,9,5
549320,38,CPC_D414Z01.xlsx,12.375,795.433333333333,51.1666666666667,2019-09-05,10,9,5
549321,38,CPC_D414Z01.xlsx,5.831,308.783333333333,40.8166666666667,2019-09-05,11,9,5
549322,38,CPC_D414Z01.xlsx,3.27099999999999,156.15,33.0666666666667,2019-09-05,12,9,5
549323,38,CPC_D414Z01.xlsx,6.97499999999999,361.233333333333,35.8166666666667,2019-09-05,13,9,5
549324,38,CPC_D414Z01.xlsx,1.689,82.3666666666667,27.7833333333333,2019-09-05,14,9,5
549325,38,CPC_D414Z01.xlsx,1.597,75.1833333333333,28.1666666666667,2019-09-05,15,9,5
549326,38,CPC_D414Z01.xlsx,3.245,152.55,31.5666666666667,2019-09-05,16,9,5
549327,38,CPC_D414Z01.xlsx,1.9,92.1,31.3166666666667,2019-09-05,17,9,5
549328,38,CPC_D414Z01.xlsx,0.0309999999999988,2.0,27.3166666666667,2019-09-05,18,9,5
549330,38,CPC_D414Z01.xlsx,0.0,0.733333333333333,25.0,2019-09-06,5,9,6
549331,38,CPC_D414Z01.xlsx,1.25,67.0,27.4666666666667,2019-09-06,6,9,6
549332,38,CPC_D414Z01.xlsx,5.154,265.25,35.1,2019-09-06,7,9,6
549333,38,CPC_D414Z01.xlsx,9.535,528.166666666667,45.8333333333333,2019-09-06,8,9,6
549334,38,CPC_D414Z01.xlsx,11.943,742.666666666667,53.45,2019-09-06,9,9,6
549335,38,CPC_D414Z01.xlsx,12.428,814.316666666667,52.2,2019-09-06,10,9,6
549336,38,CPC_D414Z01.xlsx,7.79,456.8,44.7833333333333,2019-09-06,11,9,6
549337,38,CPC_D414Z01.xlsx,9.476,567.016666666667,43.7,2019-09-06,12,9,6
549338,38,CPC_D414Z01.xlsx,10.346,621.9,46.8333333333333,2019-09-06,13,9,6
549339,38,CPC_D414Z01.xlsx,7.741,432.616666666667,45.8166666666667,2019-09-06,14,9,6
549340,38,CPC_D414Z01.xlsx,1.626,80.9833333333333,34.15,2019-09-06,15,9,6
549341,38,CPC_D414Z01.xlsx,1.55,75.1333333333333,31.9333333333333,2019-09-06,16,9,6
549342,38,CPC_D414Z01.xlsx,0.825999999999993,41.95,31.6166666666667,2019-09-06,17,9,6
549343,38,CPC_D414Z01.xlsx,0.0190000000000055,1.13333333333333,29.0333333333333,2019-09-06,18,9,6
549345,38,CPC_D414Z01.xlsx,0.0,0.3,24.7166666666667,2019-09-07,5,9,7
549346,38,CPC_D414Z01.xlsx,1.272,69.3833333333333,26.3333333333333,2019-09-07,6,9,7
549347,38,CPC_D414Z01.xlsx,5.402,297.15,34.7333333333333,2019-09-07,7,9,7
549348,38,CPC_D414Z01.xlsx,9.549,531.483333333333,44.9666666666667,2019-09-07,8,9,7
549349,38,CPC_D414Z01.xlsx,10.967,661.1,48.3833333333333,2019-09-07,9,9,7
549350,38,CPC_D414Z01.xlsx,11.539,722.916666666667,49.3666666666667,2019-09-07,10,9,7
549351,38,CPC_D414Z01.xlsx,13.165,891.8,55.0166666666667,2019-09-07,11,9,7
549352,38,CPC_D414Z01.xlsx,10.574,674.633333333333,52.0,2019-09-07,12,9,7
549353,38,CPC_D414Z01.xlsx,8.099,470.5,43.9666666666667,2019-09-07,13,9,7
549354,38,CPC_D414Z01.xlsx,6.78100000000001,374.133333333333,41.5833333333333,2019-09-07,14,9,7
549355,38,CPC_D414Z01.xlsx,5.618,289.3,37.45,2019-09-07,15,9,7
549356,38,CPC_D414Z01.xlsx,2.84699999999999,148.45,34.85,2019-09-07,16,9,7
549357,38,CPC_D414Z01.xlsx,1.068,56.9333333333333,31.7333333333333,2019-09-07,17,9,7
549358,38,CPC_D414Z01.xlsx,0.0180000000000007,1.23333333333333,29.2333333333333,2019-09-07,18,9,7
549360,38,CPC_D414Z01.xlsx,0.0,0.716666666666667,24.0,2019-09-08,5,9,8
549361,38,CPC_D414Z01.xlsx,1.056,58.7166666666667,25.6666666666667,2019-09-08,6,9,8
549362,38,CPC_D414Z01.xlsx,5.155,284.3,35.75,2019-09-08,7,9,8
549363,38,CPC_D414Z01.xlsx,9.381,521.633333333333,45.3833333333333,2019-09-08,8,9,8
549364,38,CPC_D414Z01.xlsx,11.604,717.816666666667,52.5,2019-09-08,9,9,8
549365,38,CPC_D414Z01.xlsx,12.344,816.933333333333,55.2666666666667,2019-09-08,10,9,8
549366,38,CPC_D414Z01.xlsx,11.27,772.083333333333,56.65,2019-09-08,11,9,8
549367,38,CPC_D414Z01.xlsx,10.214,653.083333333333,49.7166666666667,2019-09-08,12,9,8
549368,38,CPC_D414Z01.xlsx,7.603,450.9,46.4666666666667,2019-09-08,13,9,8
549369,38,CPC_D414Z01.xlsx,7.44699999999999,410.133333333333,41.8833333333333,2019-09-08,14,9,8
549370,38,CPC_D414Z01.xlsx,6.899,368.3,40.8166666666667,2019-09-08,15,9,8
549371,38,CPC_D414Z01.xlsx,3.76799999999999,204.133333333333,36.8,2019-09-08,16,9,8
549372,38,CPC_D414Z01.xlsx,0.841999999999999,49.7,32.5,2019-09-08,17,9,8
549373,38,CPC_D414Z01.xlsx,0.0190000000000055,0.35,29.5166666666667,2019-09-08,18,9,8
549375,38,CPC_D414Z01.xlsx,0.011,1.36666666666667,26.0,2019-09-09,5,9,9
549376,38,CPC_D414Z01.xlsx,0.861,48.8166666666667,27.3,2019-09-09,6,9,9
549377,38,CPC_D414Z01.xlsx,5.059,264.45,34.5333333333333,2019-09-09,7,9,9
549378,38,CPC_D414Z01.xlsx,8.02,438.816666666667,42.1166666666667,2019-09-09,8,9,9
549379,38,CPC_D414Z01.xlsx,10.813,659.466666666667,49.6833333333333,2019-09-09,9,9,9
549380,38,CPC_D414Z01.xlsx,12.143,802.516666666667,53.9833333333333,2019-09-09,10,9,9
549381,38,CPC_D414Z01.xlsx,10.332,658.483333333333,51.8,2019-09-09,11,9,9
549382,38,CPC_D414Z01.xlsx,7.98699999999999,466.816666666667,45.5333333333333,2019-09-09,12,9,9
549383,38,CPC_D414Z01.xlsx,7.353,420.25,45.3,2019-09-09,13,9,9
549384,38,CPC_D414Z01.xlsx,6.76000000000001,355.75,40.4,2019-09-09,14,9,9
549385,38,CPC_D414Z01.xlsx,5.405,275.183333333333,38.85,2019-09-09,15,9,9
549386,38,CPC_D414Z01.xlsx,4.128,213.133333333333,37.3333333333333,2019-09-09,16,9,9
549387,38,CPC_D414Z01.xlsx,1.37700000000001,71.25,33.8333333333333,2019-09-09,17,9,9
549388,38,CPC_D414Z01.xlsx,0.0120000000000005,0.766666666666667,30.2166666666667,2019-09-09,18,9,9
549390,38,CPC_D414Z01.xlsx,0.0,0.966666666666667,27.0,2019-09-10,5,9,10
549391,38,CPC_D414Z01.xlsx,0.741,40.4666666666667,28.25,2019-09-10,6,9,10
549392,38,CPC_D414Z01.xlsx,3.736,192.4,33.2166666666667,2019-09-10,7,9,10
549393,38,CPC_D414Z01.xlsx,6.615,351.383333333333,39.7166666666667,2019-09-10,8,9,10
549394,38,CPC_D414Z01.xlsx,9.109,516.433333333333,45.5166666666667,2019-09-10,9,9,10
549395,38,CPC_D414Z01.xlsx,11.055,705.983333333333,51.2166666666667,2019-09-10,10,9,10
549396,38,CPC_D414Z01.xlsx,10.603,676.933333333333,50.55,2019-09-10,11,9,10
549397,38,CPC_D414Z01.xlsx,7.481,402.566666666667,40.8833333333333,2019-09-10,12,9,10
549398,38,CPC_D414Z01.xlsx,8.875,480.5,41.8166666666667,2019-09-10,13,9,10
549399,38,CPC_D414Z01.xlsx,8.2,450.233333333333,41.1666666666667,2019-09-10,14,9,10
549400,38,CPC_D414Z01.xlsx,4.932,249.466666666667,37.2166666666667,2019-09-10,15,9,10
549401,38,CPC_D414Z01.xlsx,1.56999999999999,82.5333333333333,32.9166666666667,2019-09-10,16,9,10
549402,38,CPC_D414Z01.xlsx,0.38600000000001,21.6833333333333,30.55,2019-09-10,17,9,10
549405,38,CPC_D414Z01.xlsx,0.013,1.53333333333333,25.0166666666667,2019-09-11,5,9,11
549406,38,CPC_D414Z01.xlsx,1.329,82.6,27.9,2019-09-11,6,9,11
549407,38,CPC_D414Z01.xlsx,5.037,283.45,35.7,2019-09-11,7,9,11
549408,38,CPC_D414Z01.xlsx,9.163,509.6,43.3166666666667,2019-09-11,8,9,11
549409,38,CPC_D414Z01.xlsx,11.556,713.05,49.45,2019-09-11,9,9,11
549410,38,CPC_D414Z01.xlsx,12.966,865.783333333333,52.4166666666667,2019-09-11,10,9,11
549411,38,CPC_D414Z01.xlsx,13.324,931.25,56.1833333333333,2019-09-11,11,9,11
549412,38,CPC_D414Z01.xlsx,13.055,910.566666666667,59.1666666666667,2019-09-11,12,9,11
549413,38,CPC_D414Z01.xlsx,11.225,726.116666666667,54.0666666666667,2019-09-11,13,9,11
549414,38,CPC_D414Z01.xlsx,9.724,564.6,45.5333333333333,2019-09-11,14,9,11
549415,38,CPC_D414Z01.xlsx,3.547,183.216666666667,36.9,2019-09-11,15,9,11
549416,38,CPC_D414Z01.xlsx,3.554,184.1,35.5666666666667,2019-09-11,16,9,11
549417,38,CPC_D414Z01.xlsx,0.832999999999998,44.45,32.3333333333333,2019-09-11,17,9,11
549418,38,CPC_D414Z01.xlsx,0.00400000000000489,0.166666666666667,29.8833333333333,2019-09-11,18,9,11
549420,38,CPC_D414Z01.xlsx,0.006,1.31666666666667,26.05,2019-09-12,5,9,12
549421,38,CPC_D414Z01.xlsx,1.386,77.7833333333333,28.6333333333333,2019-09-12,6,9,12
549422,38,CPC_D414Z01.xlsx,4.806,256.433333333333,36.4666666666667,2019-09-12,7,9,12
